Recording,Timestamp,Duration,Speakers,Text,Tags,Comments,Reels,Category
2024-07-16_p04_knot_with_audio.mp4,00:01:48,00:00:02,,,"lip purse, lip twist",,,LIP MOVEMENT
2024-07-16_p04_knot_with_audio.mp4,00:01:46,00:00:01,,,lip corner raise,,,LIP MOVEMENT
2024-07-16_p04_knot_with_audio.mp4,00:01:28,00:00:03,,,"mouth sounds, oral movement",,,SELF-VOCALIZATIONS
2024-07-16_p04_knot_with_audio.mp4,00:01:08,00:00:02,,,lip purse,,,LIP MOVEMENT
2024-07-15_p03_knot_with_audio.mp4,00:08:26,00:00:01,,,furrowed brows,,,FACE FIDGETING
2024-07-15_p03_knot_with_audio.mp4,00:08:08,00:00:02,,,flip back,,,OTHER
2024-07-15_p03_knot_with_audio.mp4,00:07:47,00:00:02,,,nose scratch,,,FACE FIDGETING
2024-07-15_p03_knot_with_audio.mp4,00:07:26,00:00:01,,,neck scratch,,,"GESTURE (hand, head movement)"
2024-07-15_p03_knot_with_audio.mp4,00:07:14,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_knot_with_audio.mp4,00:07:19,00:00:01,,,lean back,,,CHIN MOVEMENT
2024-07-15_p03_knot_with_audio.mp4,00:07:11,00:00:02,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-15_p03_knot_with_audio.mp4,00:07:10,00:00:04,,,lean forward,,,GENERAL POSTURE
2024-07-15_p03_knot_with_audio.mp4,00:05:59,00:00:04,,,lip purse,,,LIP MOVEMENT
2024-07-15_p03_knot_with_audio.mp4,00:05:36,00:00:03,,,"frown, lip purse, scrunch brows",,,LIP MOVEMENT
2024-07-15_p03_knot_with_audio.mp4,00:05:24,00:00:04,," 
",no movement,,,OTHER
2024-07-15_p03_knot_with_audio.mp4,00:05:24,00:00:03,," 
",chin scratch,,,"GESTURE (hand, head movement)"
2024-07-15_p03_knot_with_audio.mp4,00:05:10,00:00:02,,,nose scratch,,,FACE FIDGETING
2024-07-15_p03_knot_with_audio.mp4,00:05:04,00:00:05,,,flip forward,,,MOMENTARY RESET
2024-07-15_p03_knot_with_audio.mp4,00:04:43,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_knot_with_audio.mp4,00:04:20,00:00:06,,,gaze shift,,,GAZE
2024-07-15_p03_knot_with_audio.mp4,00:04:15,00:00:03,,,"lip purse, scrunch brows",,,"GESTURE (hand, head movement)"
2024-07-15_p03_knot_with_audio.mp4,00:03:43,00:00:12,,,gaze shift,,,GAZE
2024-07-15_p03_knot_with_audio.mp4,00:03:32,00:00:01,,,lean back,,,CHIN MOVEMENT
2024-07-15_p03_knot_with_audio.mp4,00:03:33,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_knot_with_audio.mp4,00:03:29,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-15_p03_knot_with_audio.mp4,00:03:26,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-15_p03_knot_with_audio.mp4,00:03:21,00:00:01,,,lean back,,,CHIN MOVEMENT
2024-07-15_p03_knot_with_audio.mp4,00:03:15,00:00:03,,,reread,,,OTHER
2024-07-15_p03_knot_with_audio.mp4,00:03:14,00:00:02,,,flip back,,,OTHER
2024-07-15_p03_knot_with_audio.mp4,00:03:02,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_knot_with_audio.mp4,00:02:31,00:00:01,,,posture reset,,,OTHER
2024-07-15_p03_knot_with_audio.mp4,00:02:01,00:00:04,,,flip back,,,OTHER
2024-07-15_p03_knot_with_audio.mp4,00:01:57,00:00:03,,,posture reset,,,OTHER
2024-07-15_p03_knot_with_audio.mp4,00:01:28,00:00:10,,,"flip back, flip forward",,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:10:06,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:10:01,00:00:01,,,fist tighten,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:09:13,00:00:02,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:09:27,00:00:07,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:09:05,00:00:02,,,finger tapping,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:09:01,00:00:03,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:08:26,00:00:02,,,look away,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:08:28,00:00:02,,,lift head,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:08:25,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:08:24,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:07:55,00:00:01,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:07:56,00:00:01,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:07:54,00:00:01,,,frown,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:07:40,00:00:02,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:07:25,00:00:02,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:06:52,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_rushhour_with_audio.mp4,00:06:36,00:00:03,,,finger tapping,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:05:07,00:00:02,,,look away,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:05:01,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:04:59,00:00:02,,,hand gesture,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:04:45,00:00:02,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:03:58,00:00:01,,,OTHER,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:04:42,00:00:01,,,blink,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:03:44,00:00:03,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:03:39,00:00:02,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:03:37,00:00:02,,,lip corner raise,,,LIP MOVEMENT
2024-07-15_p03_rushhour_with_audio.mp4,00:03:01,00:00:04,,,look away,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:02:58,00:00:03,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:02:35,00:00:04,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:02:30,00:00:02,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:02:16,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_rushhour_with_audio.mp4,00:02:00,00:00:03,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:01:25,00:00:03,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:01:23,00:00:02,,,finger tapping,,,"GESTURE (hand, head movement)"
2024-07-15_p03_rushhour_with_audio.mp4,00:01:45,00:00:01,,,#yellow,,,GAZE
2024-07-15_p03_rushhour_with_audio.mp4,00:01:16,00:00:04,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:01:14,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_rushhour_with_audio.mp4,00:01:09,00:00:03,,,look away,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:01:06,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-15_p03_rushhour_with_audio.mp4,00:01:02,00:00:02,,,look away,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:01:00,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_rushhour_with_audio.mp4,00:00:56,00:00:04,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:00:54,00:00:02,,,"head tilt, lip corner raise",,,LIP MOVEMENT
2024-07-15_p03_rushhour_with_audio.mp4,00:00:42,00:00:02,,,no movement,,,OTHER
2024-07-15_p03_rushhour_with_audio.mp4,00:00:35,00:00:02,,,lip corner raise,,,LIP MOVEMENT
2024-07-15_p03_rushhour_with_audio.mp4,00:00:29,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_rushhour_with_audio.mp4,00:00:20,00:00:01,,,fist tighten,,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:04:22,00:00:04,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-17_p08_knot_with_audio.mp4,00:03:38,00:00:02,,,"#orange, lean forward",,,GENERAL POSTURE
2024-07-17_p08_knot_with_audio.mp4,00:03:01,00:00:02,,,lean back,"""what is it if he leans back and just stays there"" (sl3326@cornell.edu)",,CHIN MOVEMENT
2024-07-19_p11_tangrams_with_audio.mp4,00:01:53,00:00:02,,,lean back,,,CHIN MOVEMENT
2024-07-19_p11_tangrams_with_audio.mp4,00:05:04,00:00:02,,,upturning palm,,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:04:15,00:00:03,,,upturning palm,,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:03:15,00:00:03,,,upturning palm,,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:10:51,00:00:02,,,head scratch,,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:10:50,00:00:02,,,raised brows,,,GAZE
2024-07-19_p11_knot_with_audio.mp4,00:10:49,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-19_p11_knot_with_audio.mp4,00:10:46,00:00:01,,,utterance (what is this),,,OTHER
2024-07-19_p11_knot_with_audio.mp4,00:10:40,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:10:34,00:00:04,,,"head bow, lean forward",,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:10:05,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:10:02,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:09:50,00:00:02,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:09:48,00:00:02,,,reread,,,OTHER
2024-07-19_p11_knot_with_audio.mp4,00:09:00,00:00:03,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_knot_with_audio.mp4,00:08:36,00:00:02,,,nose scratch,,,FACE FIDGETING
2024-07-19_p11_knot_with_audio.mp4,00:08:02,00:00:01,,,lip purse,,,LIP MOVEMENT
2024-07-19_p11_knot_with_audio.mp4,00:07:29,00:00:04,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_knot_with_audio.mp4,00:07:15,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:06:58,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:06:59,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-19_p11_knot_with_audio.mp4,00:06:47,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:05:59,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_knot_with_audio.mp4,00:05:33,00:00:03,,,lean back,,,CHIN MOVEMENT
2024-07-19_p11_knot_with_audio.mp4,00:05:24,00:00:06,,,reread,,,OTHER
2024-07-19_p11_knot_with_audio.mp4,00:05:15,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:05:06,00:00:02,,,look away,,,OTHER
2024-07-19_p11_knot_with_audio.mp4,00:04:21,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:04:08,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:03:59,00:00:01,,,big breath,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:03:55,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:03:36,00:00:01,,,look away,,,OTHER
2024-07-19_p11_knot_with_audio.mp4,00:03:27,00:00:02,,,head shake,,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:03:00,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:02:05,00:00:02,,,lean back,,,CHIN MOVEMENT
2024-07-19_p11_knot_with_audio.mp4,00:01:08,00:00:02,,,no movement,,,OTHER
2024-07-19_p11_knot_with_audio.mp4,00:01:06,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:00:54,00:00:02,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:00:50,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_knot_with_audio.mp4,00:00:21,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-19_p11_knot_with_audio.mp4,00:00:17,00:00:02,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:10:00,00:00:03,,,big breath,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:09:38,00:00:03,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:08:46,00:00:14,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:07:41,00:00:02,,,lean back,,,CHIN MOVEMENT
2024-07-19_p11_tangrams_with_audio.mp4,00:07:28,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:07:10,00:00:05,,,"no movement, touching pieces",,,MANUAL ACTIONS
2024-07-19_p11_tangrams_with_audio.mp4,00:06:47,00:00:01,Speaker 1,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:06:45,00:00:02,Speaker 1,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:06:43,00:00:01,Speaker 1,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:06:37,00:00:02,Speaker 1,,sigh,,,OTHER
2024-07-19_p11_tangrams_with_audio.mp4,00:06:29,00:00:03,Speaker 1,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:06:16,00:00:02,Speaker 1,,lean back,,,CHIN MOVEMENT
2024-07-19_p11_tangrams_with_audio.mp4,00:06:07,00:00:01,Speaker 1,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:06:03,00:00:03,Speaker 1,,lean back,,,CHIN MOVEMENT
2024-07-19_p11_tangrams_with_audio.mp4,00:06:03,00:00:02,Speaker 1,,big breath,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:05:40,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:05:29,00:00:01,,,OTHER,,,OTHER
2024-07-19_p11_tangrams_with_audio.mp4,00:05:30,00:00:01,,,head bow,,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:05:17,00:00:02,,,"head bow, lean forward",,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:05:14,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:05:05,00:00:03,,,sit back,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:04:40,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:04:36,00:00:01,,,"lip movement, oral movement",,,LIP MOVEMENT
2024-07-19_p11_tangrams_with_audio.mp4,00:04:32,00:00:03,,,posture reset,,,OTHER
2024-07-19_p11_tangrams_with_audio.mp4,00:04:25,00:00:03,,,look away,,,OTHER
2024-07-19_p11_tangrams_with_audio.mp4,00:01:52,00:00:03,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:03:55,00:00:03,,,"head tilt, mouth open",,,FACE FIDGETING
2024-07-19_p11_tangrams_with_audio.mp4,00:03:54,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:03:27,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:03:25,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-19_p11_tangrams_with_audio.mp4,00:03:17,00:00:02,,,sit back,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:03:21,00:00:02,,,frown,,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:03:18,00:00:03,,,"oral movement, sigh",,,EMOTION EXPRESSION
2024-07-19_p11_tangrams_with_audio.mp4,00:02:24,00:00:03,,,posture reset,,,OTHER
2024-07-19_p11_tangrams_with_audio.mp4,00:02:23,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:02:15,00:00:04,,,no movement,,,OTHER
2024-07-19_p11_tangrams_with_audio.mp4,00:02:03,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:02:07,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:02:01,00:00:03,,,sit back,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:01:54,00:00:03,,,"head bow, restart",,,"GESTURE (hand, head movement)"
2024-07-19_p11_tangrams_with_audio.mp4,00:01:57,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:01:49,00:00:04,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:01:27,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-19_p11_tangrams_with_audio.mp4,00:01:23,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_tangrams_with_audio.mp4,00:01:17,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:01:09,00:00:02,,,lean back,,,CHIN MOVEMENT
2024-07-19_p11_tangrams_with_audio.mp4,00:01:02,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_tangrams_with_audio.mp4,00:00:50,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-19_p11_tangrams_with_audio.mp4,00:00:38,00:00:08,,,no movement,,,OTHER
2024-07-19_p11_tangrams_with_audio.mp4,00:00:13,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:09:55,00:00:05,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_knot_with_audio.mp4,00:09:53,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:09:46,00:00:03,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:09:36,00:00:03,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:09:20,00:00:02,,,frown,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:09:21,00:00:03,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_knot_with_audio.mp4,00:09:03,00:00:03,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:09:00,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:08:06,00:00:02,,,frown,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:08:54,00:00:02,,,"smile, wrinkle nose",,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:08:39,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:08:05,00:00:02,,,raised brows,,,GAZE
2024-07-17_p07_knot_with_audio.mp4,00:08:00,00:00:03,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_knot_with_audio.mp4,00:07:59,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:07:53,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:07:39,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:07:21,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:07:16,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:07:09,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:07:02,00:00:02,,,nose scratch,,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:06:49,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:06:39,00:00:08,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:06:34,00:00:03,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_knot_with_audio.mp4,00:06:24,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:06:20,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:06:08,00:00:11,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:05:56,00:00:03,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:05:51,00:00:02,,,neck scratch,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:05:43,00:00:07,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_knot_with_audio.mp4,00:05:34,00:00:04,,,frown,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:05:33,00:00:07,,,lift head,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:05:28,00:00:05,,,reread,,,OTHER
2024-07-17_p07_knot_with_audio.mp4,00:05:19,00:00:04,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:04:31,00:00:06,,,lift head,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:04:39,00:00:03,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_knot_with_audio.mp4,00:04:24,00:00:03,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:04:17,00:00:07,,,no movement,,,OTHER
2024-07-17_p07_knot_with_audio.mp4,00:04:17,00:00:08,,,blink,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:04:13,00:00:02,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:04:03,00:00:05,,,no movement,,,OTHER
2024-07-17_p07_knot_with_audio.mp4,00:04:01,00:00:02,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:03:55,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:03:20,00:00:03,,,reread,,,OTHER
2024-07-17_p07_knot_with_audio.mp4,00:03:02,00:00:05,,,no movement,,,OTHER
2024-07-17_p07_knot_with_audio.mp4,00:02:59,00:00:03,,,reread,,,OTHER
2024-07-17_p07_knot_with_audio.mp4,00:02:58,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_knot_with_audio.mp4,00:02:03,00:00:01,,,raised brows,,,GAZE
2024-07-17_p07_knot_with_audio.mp4,00:04:36,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-17_p08_knot_with_audio.mp4,00:09:32,00:00:02,,,lip movement,,,LIP MOVEMENT
2024-07-17_p08_knot_with_audio.mp4,00:09:23,00:00:07,,,lean forward,,,GENERAL POSTURE
2024-07-17_p08_knot_with_audio.mp4,00:09:19,00:00:06,,,flip forward,,,MOMENTARY RESET
2024-07-17_p08_knot_with_audio.mp4,00:08:45,00:00:03,,,lean back,,,CHIN MOVEMENT
2024-07-17_p08_knot_with_audio.mp4,00:07:25,00:00:02,,,lip corner raise,,,LIP MOVEMENT
2024-07-17_p08_knot_with_audio.mp4,00:06:08,00:00:04,,,"#red, lean forward",,,CHIN MOVEMENT
2024-07-17_p08_knot_with_audio.mp4,00:06:10,00:00:02,,,"#orange, no movement",,,OTHER
2024-07-17_p08_knot_with_audio.mp4,00:06:04,00:00:08,,,flip back,,,OTHER
2024-07-17_p08_knot_with_audio.mp4,00:06:00,00:00:06,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-17_p08_knot_with_audio.mp4,00:05:50,00:00:03,,,lip purse,,,LIP MOVEMENT
2024-07-17_p08_knot_with_audio.mp4,00:05:13,00:00:05,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-17_p08_knot_with_audio.mp4,00:05:41,00:00:10,,,undo,,,OTHER
2024-07-17_p08_knot_with_audio.mp4,00:05:20,00:00:06,,,repetitive movements,,,GENERAL POSTURE
2024-07-17_p08_knot_with_audio.mp4,00:04:42,00:00:16,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-17_p08_knot_with_audio.mp4,00:03:54,00:00:46,,,redo same steps,,,OTHER
2024-07-17_p08_knot_with_audio.mp4,00:03:38,00:00:05,,,flip back,,,OTHER
2024-07-17_p08_knot_with_audio.mp4,00:02:36,00:00:02,,,lip twist,,,LIP MOVEMENT
2024-07-17_p08_knot_with_audio.mp4,00:02:33,00:00:03,,,flip back,,,OTHER
2024-07-17_p08_knot_with_audio.mp4,00:01:54,00:00:04,,,undo,,,OTHER
2024-07-17_p08_knot_with_audio.mp4,00:00:16,00:00:04,,,lean back,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:04:32,00:00:03,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:03:49,00:00:03,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:02:28,00:00:02,,,scrunch brows,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:07:59,00:00:04,,,biting lip,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:07:46,00:00:02,,,look away,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:07:42,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:07:31,00:00:03,,,chin tuck,,,CHIN MOVEMENT
